"Attribution","Nunaliit_ID","Nunaliit_revision_code","ALI_unique_ID_place","province_Persian","province_roman","shahrestan_Persian","shahrestan_roman","bakhsh_Persian","bakhsh_roman","city_Persian","city_roman","dehestan_Persian","dehestan_roman","settlement_Persian","settlement_roman","local_name","local_name_source","population_2011_census","population_2011_comment","population_2016_census","population_2016_comment","language_distribution_estimate","language_distribution_source","latitude","longitude","notes"
"","b60c8f78c0b29100a8af9b5ea4d14f97","2-dee385f34944f000ffaf7de11fd4fd21","1150433","","Lorestān","","","","","","","","","","","Darband","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",,"","","","",,,,
"","b60c8f78c0b29100a8af9b5ea4d14cad","5-66fb1be14dcaa431c174786cb61f887a","1150434","","Lorestān","","","","","","","","","","","Rokn Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",67,"","","","Borborudi 55%; Turkic 40%; Standard type Persian 5%","Mortaza Taheri-Ardali, field notes 2022",33.322,49.938,
"","b60c8f78c0b29100a8af9b5ea4d1477c","5-e24bfd072b916da41bbb49c37780908b","1150435","","Lorestān","","","","","","","","","","","Gannemina, Gandomina","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",922,"","","","Borborudi 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.358,49.89,
"","b60c8f78c0b29100a8af9b5ea4d14495","5-a5aa76c619563c0ebebeb2dee9c9fada","1150436","","Lorestān","","","","","","","","","","","Gowz","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",284,"","","","Borborudi 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.367,49.833,
"","b60c8f78c0b29100a8af9b5ea4d13942","5-2889338458dc88eeff1f27a77b2555ac","1150437","","Lorestān","","","","","","","","","","","Bāgher Āvād","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",88,"","","","Borborudi 90%; Bakhtiāri 5%; Standard type Persian 5%","Mortaza Taheri-Ardali, field notes 2022",33.339,49.844,
"","b60c8f78c0b29100a8af9b5ea4d135a1","5-2c738491dc96cb964ab72a2961cbfd0f","1150438","","Lorestān","","","","","","","","","","","Gāykun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",898,"","","","Borborudi 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.393,49.849,
"","b60c8f78c0b29100a8af9b5ea4d12b2b","5-51d21ee0198ebd9e2310e1338f3bcf91","1150439","","Lorestān","","","","","","","","","","","Deh Zin","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",999,"","","","Borborudi 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.341,49.81,
"","b60c8f78c0b29100a8af9b5ea4d1b764","5-40d5e4cd3b3a0e5953fa04a6d4283b51","1150440","","Lorestān","","","","","","","","","","","Sang Esfid","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",259,"","","","Bakhtiāri 85%; Standard type Persian 10%; Borborudi 5%","Mortaza Taheri-Ardali, field notes 2022",33.341,49.824,
"","b60c8f78c0b29100a8af9b5ea4d1af4d","5-39c7135b82688157f24471f872e3cb65","1150441","","Lorestān","","","","","","","","","","","Esmehur-e Dāmun","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",54,"","","","Bakhtiāri 100%","Mortaza Taheri-Ardali, field notes 2022",33.352,49.776,
"","b60c8f78c0b29100a8af9b5ea4d1ac4b","5-fc56e406746ee29e4f8c9a053884aba3","1150442","","Lorestān","","","","","","","","","","","Esmehur-e Bālā","Hadi Hatami and Mortaza Taheri-Ardali, field notes 2022",292,"","","","Bakhtiāri 90%; Standard type Persian 10%","Mortaza Taheri-Ardali, field notes 2022",33.366,49.798,
